step,x,y,yaw,speed,segment_name,lane_deviation,penalty_increment,total_penalty,raw_time,penalty_time,final_time,finished,final_forward,final_turn,residual_speed_delta,residual_steering_bias,strict_lane_correction
142,2.1859233379364014,1.4611250162124634,0.9525045156478882,0.7133106875419617,cone_area,0.0240766620635986,0.0,,,,,False,0.7133106875419617,-0.46644100839267766,-0.06668931245803833,-0.055,0.06132262420654288
143,2.198610544204712,1.4812341928482056,1.007956624031067,0.473770546913147,cone_area,0.01138945579528805,0.0,,,,,False,0.473770546913147,-0.5814006786346437,-0.07622945308685303,-0.055,0.023599321365356363
144,2.2064154148101807,1.49496328830719,1.053865671157837,0.5561961859464646,cone_area,0.0035845851898193,0.0,,,,,False,0.5561961859464646,-0.5467167675495148,0.006196185946464539,0.0032832324504852295,0.0
145,2.214749813079834,1.5115244388580322,1.1045466661453247,0.7000000000000001,cone_area,0.00474981307983402,0.0,,,,,False,0.7000000000000001,-0.46649208838975403,-0.08,-0.055,0.0
146,2.2240898609161377,1.5329071283340454,1.158971905708313,0.7335390883684159,cone_area,0.01408986091613773,0.0,,,,,False,0.7335390883684159,-0.4429575388718851,-0.04646091163158417,-0.055,0.0
147,2.2326502799987793,1.5558111667633057,1.213126301765442,0.7000000000000001,cone_area,0.022650279998779332,0.0,,,,,False,0.7000000000000001,-0.41221064708725447,-0.08,-0.055,0.0
148,2.2397589683532715,1.5780352354049683,1.2612167596817017,0.7000000000000001,cone_area,0.02975896835327152,0.0,,,,,False,0.7000000000000001,-0.4019359405722195,-0.08,-0.055,-0.019890727996826268
149,2.2458181381225586,1.600568175315857,1.3081090450286865,0.39999999999999997,cone_area,0.03581813812255863,0.0,,,,,False,0.39999999999999997,-1.2933733177185058,-0.08,-0.055,-0.03837331771850595
150,2.2481589317321777,1.6136945486068726,1.3943339586257935,0.52,cone_area,0.03815893173217777,0.0,,,,,False,0.52,-1.1991271591186525,0.04,0.055,-0.054127159118652436
151,2.249415159225464,1.630982518196106,1.4982593059539795,1.34,cone_area,0.0394151592254639,0.0,,,,,False,1.34,-0.3134623294339949,0.04,-0.04831448942422867,-0.060213222503662206
152,2.249528169631958,1.6756491661071777,1.5682662725448608,2.0,cone_area,0.03952816963195804,0.0,,,,,False,2.0,-0.2376623768242519,-0.08,-0.055,-0.06347941398620616
153,2.244420289993286,1.742120623588562,1.647487759590149,0.6000000000000001,cone_area,0.03442028999328617,0.0,,,,,False,0.6000000000000001,-0.18055815451345963,-0.08,-0.055,-0.06377324104309091
154,2.242528200149536,1.7620311975479126,1.665544033050537,0.6055311787128449,cone_area,0.03252820014953617,0.0,,,,,False,0.6055311787128449,-0.09551483583912884,-0.07446882128715515,-0.055,-0.05049275398254404
155,2.2404251098632812,1.782105803489685,1.675183653831482,0.6251566636562348,cone_area,0.030425109863281286,0.0,,,,,False,0.6251566636562348,-0.055933025652286784,-0.05484333634376526,-0.055,-0.04557332038879404
156,2.238132953643799,1.802817940711975,1.6810117959976196,0.629206829071045,cone_area,0.028132953643798864,0.0,,,,,False,0.629206829071045,-0.04037501572872414,-0.05079317092895508,-0.055,-0.04010528564453134
157,2.2357378005981445,1.8236544132232666,1.685246229171753,0.6317481327056885,cone_area,0.025737800598144567,0.0,,,,,False,0.6317481327056885,-0.027427526385130532,-0.04825186729431152,-0.055,-0.03414567947387705
158,2.2332725524902344,1.8445680141448975,1.6881340742111206,0.6341674256324769,cone_area,0.02327255249023441,0.0,,,,,False,0.6341674256324769,-0.015391569755954546,-0.04583257436752319,-0.055,-0.027918281555175877
159,2.2307639122009277,1.8655576705932617,1.6897608041763306,0.6365238058567048,normal_lane_following,0.020763912200927766,0.0,,,,,False,0.6365238058567048,-0.0041481312972067065,-0.04347619414329529,-0.055,-0.02150863647460947
160,2.228236436843872,1.8866242170333862,1.690200686454773,0.7100000000000001,normal_lane_following,0.018236436843872106,0.0,,,,,False,0.7100000000000001,0.0719856348206461,0.03,0.010688066482543945,-0.014986171722412194
161,2.2256174087524414,1.910145878791809,1.6816824674606323,0.7045075970888138,normal_lane_following,0.015617408752441442,0.0,,,,,False,0.7045075970888138,0.03593667905631994,0.024507597088813782,-0.035,-0.008414735794067476
162,2.2231171131134033,1.9334962368011475,1.6774628162384033,0.7078621464967728,normal_lane_following,0.013117113113403354,0.0,,,,,False,0.7078621464967728,0.052521664242393344,0.027862146496772766,-0.02060091495513916,-0.0016052627563477502
163,2.220750570297241,1.9569727182388306,1.6712661981582642,0.7012147980928422,normal_lane_following,0.010750570297241246,0.0,,,,,False,0.7012147980928422,0.039565485293699215,0.021214798092842102,-0.03440585732460022,0.0
164,2.2185134887695312,1.9802393913269043,1.666642427444458,0.7036259996891022,normal_lane_following,0.008513488769531286,0.0,,,,,False,0.7036259996891022,0.05216193885972044,0.023625999689102173,-0.01933710277080536,0.0
165,2.216411828994751,2.0035994052886963,1.6605249643325806,0.7030679512023926,normal_lane_following,0.006411828994751012,0.0,,,,,False,0.7030679512023926,0.04320234575154221,0.023067951202392578,-0.03178209811449051,0.0
166,2.214430093765259,2.026951313018799,1.6554625034332275,0.7034462767839432,normal_lane_following,0.004430093765258825,0.0,,,,,False,0.7034462767839432,0.05197442005365534,0.023446276783943176,-0.019882693886756897,0.0
167,2.2125895023345947,2.0503273010253906,1.6493690013885498,0.7032418477535248,normal_lane_following,0.002589502334594762,0.0,,,,,False,0.7032418477535248,0.04068353751330295,0.02324184775352478,-0.028980374336242676,0.0
168,2.2108609676361084,2.0737051963806152,1.6446003913879395,0.7036291587352753,normal_lane_following,0.000860967636108434,0.0,,,,,False,0.7036291587352753,0.04731003341306542,0.02362915873527527,-0.019217967987060547,0.0
169,2.209261178970337,2.097104787826538,1.6390520334243774,0.7031612473726273,normal_lane_following,0.0007388210296630504,0.0,,,,,False,0.7031612473726273,0.03719098299545784,0.02316124737262726,-0.02738504856824875,0.0
170,2.207764148712158,2.120502233505249,1.6346919536590576,0.64,normal_lane_following,0.0022358512878417613,0.0,,,,,False,0.64,0.026918616338961476,-0.04,-0.035,0.0
171,2.206463098526001,2.141796112060547,1.631820559501648,0.64,normal_lane_following,0.003536901473998988,0.0,,,,,False,0.64,0.030718434372634808,-0.04,-0.029621846973896027,0.0
172,2.2052319049835205,2.1630940437316895,1.628543496131897,0.64,normal_lane_following,0.004768095016479457,0.0,,,,,False,0.64,0.028047242393876952,-0.04,-0.03189828246831894,0.0
173,2.20406436920166,2.1843957901000977,1.6255518198013306,0.64,normal_lane_following,0.005935630798339808,0.0,,,,,False,0.64,0.028142058530206432,-0.04,-0.031102657318115234,0.0
174,2.202960729598999,2.2057008743286133,1.6225498914718628,0.64,normal_lane_following,0.007039270401000941,0.0,,,,,False,0.64,0.028797703428928005,-0.04,-0.030070967972278595,0.0
175,2.201922655105591,2.227008819580078,1.6194777488708496,0.64,normal_lane_following,0.008077344894409144,0.0,,,,,False,0.64,0.02568549000125312,-0.04,-0.029098115861415863,0.0
176,2.2009427547454834,2.2483198642730713,1.616737961769104,0.64,normal_lane_following,0.009057245254516566,0.0,,,,,False,0.64,0.026071855444646623,-0.04,-0.02754635363817215,0.0
177,2.2000224590301514,2.2696335315704346,1.6139564514160156,0.64,normal_lane_following,0.009977540969848597,0.0,,,,,False,0.64,0.02648838561211784,-0.04,-0.02628166228532791,0.0
178,2.199162006378174,2.290949583053589,1.6111308336257935,0.64,normal_lane_following,0.010837993621826136,0.0,,,,,False,0.64,0.02735672328093091,-0.04,-0.024550050497055054,0.0
179,2.198364019393921,2.312268018722534,1.6082127094268799,0.64,normal_lane_following,0.011635980606079066,0.0,,,,,False,0.64,0.029560022988364278,-0.04,-0.021468117833137512,0.0
180,2.1976332664489746,2.3335890769958496,1.6050593852996826,0.64,normal_lane_following,0.012366733551025357,0.0,,,,,False,0.64,0.031895377849356144,-0.04,-0.01819443702697754,0.0
181,2.196974992752075,2.354912281036377,1.6016569137573242,0.6431891548633576,normal_lane_following,0.01302500724792477,0.0,,,,,False,0.6431891548633576,0.0342990723444712,-0.036810845136642456,-0.01466110348701477,0.0
182,2.196392297744751,2.3763442039489746,1.5979797840118408,0.6486376601457596,normal_lane_following,0.013607702255248988,0.0,,,,,False,0.6486376601457596,0.036334466303042115,-0.03136233985424042,-0.011286184191703796,0.0
183,2.195889472961426,2.3979599475860596,1.5940515995025635,0.6538586395978928,normal_lane_following,0.014110527038574183,0.0,,,,,False,0.6538586395978928,0.03809288381859842,-0.02614136040210724,-0.007956132292747498,0.0
184,2.1954731941223145,2.4197516441345215,1.589900255203247,0.64,normal_lane_following,0.014526805877685513,0.0,,,,,False,0.64,0.02402339977448501,-0.04,-0.020241454243659973,0.0
185,2.195120096206665,2.441082000732422,1.587337613105774,0.6429361182451249,normal_lane_following,0.014879903793334927,0.0,,,,,False,0.6429361182451249,0.030485527072723007,-0.03706388175487518,-0.0041902512311935425,0.0
186,2.194835662841797,2.4625113010406494,1.584071159362793,0.6468102413415909,normal_lane_following,0.01516433715820309,0.0,,,,,False,0.6468102413415909,0.02524659321042786,-0.03318975865840912,-0.00810997188091278,0.0
187,2.194608211517334,2.4840707778930664,1.5813493728637695,0.6532000678777695,normal_lane_following,0.01539178848266598,0.0,,,,,False,0.6532000678777695,0.03178865533131695,-0.02679993212223053,-2.1979212760925293e-05,0.00042727661132803407
188,2.1944539546966553,2.5058436393737793,1.5778884887695312,0.6573114770650864,normal_lane_following,0.015546045303344691,0.0,,,,,False,0.6573114770650864,0.03088455990344093,-0.022688522934913635,-1.7955899238586426e-05,0.0010186500549315498
189,2.1943724155426025,2.527754068374634,1.5745052099227905,0.6650098937749863,normal_lane_following,0.015627584457397425,0.0,,,,,False,0.6650098937749863,0.03567215123356617,-0.014990106225013733,0.00655953586101532,0.0014197177886961982
190,2.194377899169922,2.5499212741851807,1.5705512762069702,0.6736006367206574,normal_lane_following,0.015622100830078088,0.0,,,,,False,0.6736006367206574,0.036485204663958465,-0.006399363279342651,0.009319007396697998,0.0016317195892333076
191,2.1944754123687744,2.5723745822906494,1.5664550065994263,0.6853497850894928,normal_lane_following,0.01552458763122555,0.0,,,,,False,0.6853497850894928,0.03939053692216634,0.005349785089492798,0.014962881803512573,0.0016174621582030295
192,2.1946775913238525,2.5952186584472656,1.5619556903839111,0.6967431384325028,normal_lane_following,0.015322408676147425,0.0,,,,,False,0.6967431384325028,0.03894484336127472,0.016743138432502747,0.017690584063529968,0.0013639278411864326
193,2.1949880123138428,2.6184418201446533,1.557433009147644,0.7096638906002045,normal_lane_following,0.015011987686157191,0.0,,,,,False,0.7096638906002045,0.04080157565095717,0.029663890600204468,0.023443832993507385,0.0008382625579833076
194,2.195418119430542,2.6420934200286865,1.5526068210601807,0.6615381914377213,normal_lane_following,0.014581880569457972,0.0,,,,,False,0.6615381914377213,0.011735072628978051,-0.018461808562278748,-0.0013160556554794312,3.1167984008698134e-05
195,2.195847988128662,2.6641409397125244,1.5513126850128174,0.7004955637454987,normal_lane_following,0.014152011871337855,0.0,,,,,False,0.7004955637454987,0.036454415220456456,0.020495563745498657,0.035,0.0
196,2.1964023113250732,2.6874842643737793,1.5470561981201172,0.6962139683961869,normal_lane_following,0.013597688674926722,0.0,,,,,False,0.6962139683961869,0.011996144750904093,0.01621396839618683,0.011688873171806335,0.0
197,2.1969854831695557,2.7106845378875732,1.5456639528274536,0.7100000000000001,normal_lane_following,0.0130145168304443,0.0,,,,,False,0.7100000000000001,0.031386720796464665,0.03,0.035,0.0
198,2.1976680755615234,2.7343413829803467,1.5419498682022095,0.7100000000000001,normal_lane_following,0.012331924438476525,0.0,,,,,False,0.7100000000000001,0.024361740944579467,0.03,0.029387563467025757,0.0
199,2.1984188556671143,2.757996082305908,1.5390669107437134,0.7100000000000001,normal_lane_following,0.011581144332885707,0.0,,,,,False,0.7100000000000001,0.026349861568626204,0.03,0.035,0.0
200,2.1992433071136475,2.7816483974456787,1.5359487533569336,0.7100000000000001,normal_lane_following,0.010756692886352504,0.0,,,,,False,0.7100000000000001,0.023346491797373317,0.03,0.035,0.0
201,2.2001333236694336,2.8052988052368164,1.5331859588623047,0.7100000000000001,normal_lane_following,0.00986667633056637,0.0,,,,,False,0.7100000000000001,0.019989049539082746,0.03,0.035,0.0
202,2.2010791301727295,2.828946828842163,1.5308207273483276,0.7100000000000001,normal_lane_following,0.008920869827270472,0.0,,,,,False,0.7100000000000001,0.016799828756025897,0.03,0.035,0.0
203,2.2020721435546875,2.852592706680298,1.5288327932357788,0.7100000000000001,normal_lane_following,0.007927856445312464,0.0,,,,,False,0.7100000000000001,0.013813060834410269,0.03,0.035,0.0
204,2.203103542327881,2.876237154006958,1.5271981954574585,0.7100000000000001,normal_lane_following,0.006896457672119105,0.0,,,,,False,0.7100000000000001,0.011004551865670575,0.03,0.035,0.0
205,2.2041659355163574,2.8998804092407227,1.5258958339691162,0.7100000000000001,normal_lane_following,0.005834064483642543,0.0,,,,,False,0.7100000000000001,0.004580708824669766,0.03,0.035,0.0
206,2.2052409648895264,2.923522472381592,1.5253537893295288,0.7100000000000001,normal_lane_following,0.004759035110473597,0.0,,,,,False,0.7100000000000001,0.002352919758070289,0.03,0.035,0.0
207,2.20632266998291,2.94716477394104,1.525075078010559,0.7100000000000001,normal_lane_following,0.0036773300170898082,0.0,,,,,False,0.7100000000000001,0.0007123319810298859,0.03,0.035,0.0
208,2.207406520843506,2.970806837081909,1.5249909162521362,0.7100000000000001,normal_lane_following,0.002593479156494105,0.0,,,,,False,0.7100000000000001,-0.0007861446353271059,0.03,0.035,0.0
209,2.2084879875183105,2.9944491386413574,1.5250835418701172,0.7100000000000001,normal_lane_following,0.0015120124816894176,0.0,,,,,False,0.7100000000000001,-0.002207937832027315,0.03,0.035,0.0
210,2.2095632553100586,3.0180914402008057,1.525344729423523,0.7100000000000001,normal_lane_following,0.0004367446899413707,0.0,,,,,False,0.7100000000000001,-0.0035735886603407013,0.03,0.035,0.0
211,2.2106285095214844,3.041734218597412,1.5257675647735596,0.7100000000000001,normal_lane_following,0.0006285095214844106,0.0,,,,,False,0.7100000000000001,-0.00489698773823357,0.03,0.035,0.0
212,2.2116801738739014,3.065377712249756,1.5263469219207764,0.7100000000000001,normal_lane_following,0.0016801738739014027,0.0,,,,,False,0.7100000000000001,-0.07299483834304747,0.03,-0.031802885234355927,0.0
213,2.2125275135040283,3.089029550552368,1.5349847078323364,0.6947871971130372,normal_lane_following,0.002527513504028356,0.0,,,,,False,0.6947871971130372,-0.007472452700000985,0.01478719711303711,0.035,0.0
214,2.213336706161499,3.112175226211548,1.5358498096466064,0.7100000000000001,normal_lane_following,0.003336706161499059,0.0,,,,,False,0.7100000000000001,-0.0627807568007893,0.03,-0.026840895414352417,0.0
215,2.2139880657196045,3.1358330249786377,1.5432788133621216,0.6944660919904709,normal_lane_following,0.003988065719604528,0.0,,,,,False,0.6944660919904709,-0.0031520042997295536,0.014466091990470886,0.03350880742073059,0.0
216,2.214616537094116,3.1589736938476562,1.543643832206726,0.7100000000000001,normal_lane_following,0.0046165370941162465,0.0,,,,,False,0.7100000000000001,-0.05830565272571576,0.03,-0.026906795799732208,0.0
217,2.2150957584381104,3.182635545730591,1.5505435466766357,0.6950553733110428,normal_lane_following,0.005095758438110387,0.0,,,,,False,0.6950553733110428,0.00030836117889184583,0.015055373311042786,0.031973809003829956,0.0
218,2.2155656814575195,3.205799102783203,1.550507664680481,0.7100000000000001,normal_lane_following,0.005565681457519567,0.0,,,,,False,0.7100000000000001,-0.05326439068939212,0.03,-0.026619620621204376,0.0
219,2.2158966064453125,3.229463815689087,1.5568104982376099,0.696672894358635,normal_lane_following,0.0058966064453125355,0.0,,,,,False,0.696672894358635,0.0031386500702417497,0.01667289435863495,0.030040457844734192,0.0
220,2.2162299156188965,3.2526843547821045,1.5564463138580322,0.7100000000000001,normal_lane_following,0.006229915618896519,0.0,,,,,False,0.7100000000000001,-0.04792353292794059,0.03,-0.025718435645103455,0.0
221,2.216435432434082,3.276350259780884,1.5621169805526733,0.7017972248792649,normal_lane_following,0.006435432434082066,0.0,,,,,False,0.7017972248792649,0.0053264445254190135,0.02179722487926483,0.027798622846603394,0.0
222,2.2166528701782227,3.2997426986694336,1.5614937543869019,0.7100000000000001,normal_lane_following,0.006652870178222692,0.0,,,,,False,0.7100000000000001,-0.04038260575989327,0.03,-0.02222709357738495,0.0
223,2.2167601585388184,3.32340931892395,1.5662720203399658,0.6934975463151932,normal_lane_following,0.006760158538818395,0.0,,,,,False,0.6934975463151932,0.007324925119727713,0.013497546315193176,0.02686348557472229,0.0
224,2.2168843746185303,3.3465259075164795,1.565425157546997,0.7100000000000001,normal_lane_following,0.006884374618530309,0.0,,,,,False,0.7100000000000001,-0.05187404625070465,0.03,-0.021186858415603638,0.0
225,2.2168660163879395,3.370192766189575,1.5715633630752563,0.7008032578229905,normal_lane_following,0.006866016387939489,0.0,,,,,False,0.7008032578229905,-0.003199527587590817,0.020803257822990417,0.029590919613838196,0.0
226,2.21683931350708,3.3935530185699463,1.571937084197998,0.7100000000000001,normal_lane_following,0.006839313507080114,0.0,,,,,False,0.7100000000000001,-0.07241959329254949,0.03,-0.02022606134414673,0.0
227,2.216609477996826,3.417222499847412,1.5805082321166992,0.7091152745485306,normal_lane_following,0.006609477996826207,0.0,,,,,False,0.7091152745485306,-0.019574530658562753,0.02911527454853058,0.0344880074262619,0.0
228,2.216325283050537,3.4408583641052246,1.5828216075897217,0.7100000000000001,normal_lane_following,0.006325283050537145,0.0,,,,,False,0.7100000000000001,-0.06811320458288175,0.03,-0.01958678662776947,0.0
229,2.2158498764038086,3.464520215988159,1.5908817052841187,0.7100000000000001,normal_lane_following,0.005849876403808629,0.0,,,,,False,0.7100000000000001,-0.04727501345107474,0.03,0.03237411379814148,0.0
230,2.2152421474456787,3.4881792068481445,1.5964759588241577,0.7100000000000001,normal_lane_following,0.0052421474456787465,0.0,,,,,False,0.7100000000000001,-0.0865714093214754,0.03,-0.0108538419008255,0.0
231,2.2143919467926025,3.511831045150757,1.6067200899124146,0.7100000000000001,normal_lane_following,0.004391946792602575,0.0,,,,,False,0.7100000000000001,-0.08067591782917398,0.03,0.030845463275909424,0.0
232,2.2133162021636963,3.535473585128784,1.6162670850753784,0.7100000000000001,normal_lane_following,0.0033162021636963246,0.0,,,,,False,0.7100000000000001,-0.10882014602055191,0.03,-0.0018648207187652588,0.0
233,2.2119362354278564,3.5591001510620117,1.6291440725326538,0.7100000000000001,normal_lane_following,0.0019362354278564806,0.0,,,,,False,0.7100000000000001,-0.11471166792752743,0.03,0.028928518295288086,0.0
234,2.210235357284546,3.5827059745788574,1.6427180767059326,0.7100000000000001,normal_lane_following,0.00023535728454593396,0.0,,,,,False,0.7100000000000001,-0.1302803574011838,0.03,0.007784485816955566,0.0
235,2.2081711292266846,3.6062824726104736,1.6581346988677979,0.7100000000000001,normal_lane_following,0.0065432583937085585,0.0,,,,,False,0.7100000000000001,-0.10487797936456877,0.03,0.0269639790058136,0.0
236,2.2058141231536865,3.6298317909240723,1.6705455780029297,0.7100000000000001,normal_lane_following,0.004185876846313441,0.0,,,,,False,0.7100000000000001,-0.12466276027983475,0.03,0.035,0.0
237,2.2031102180480957,3.653343677520752,1.6852973699569702,0.7100000000000001,normal_lane_following,0.006889781951904262,0.0,,,,,False,0.7100000000000001,-0.12039495885414489,0.03,0.035,0.0
238,2.2000715732574463,3.676814556121826,1.699544072151184,0.7100000000000001,normal_lane_following,0.009928426742553675,0.0,,,,,False,0.7100000000000001,-0.14679588316509568,0.03,0.035,0.0
239,2.1966257095336914,3.7002291679382324,1.7169157266616821,0.65,normal_lane_following,0.013374290466308558,0.0,,,,,False,0.65,0.2368394462314069,0.03,0.035,0.0
240,2.1940219402313232,3.7217390537261963,1.6912575960159302,0.65,normal_lane_following,0.015978059768676722,0.0,,,,,False,0.65,0.2595130925290893,0.03,0.035,0.0
241,2.192023992538452,3.743313789367676,1.6631429195404053,0.65,normal_lane_following,0.017976007461547816,0.0,,,,,False,0.65,0.24711248496120422,0.03,0.035,0.0025429553985594796
242,2.1906039714813232,3.7649340629577637,1.6363717317581177,0.65,normal_lane_following,0.019396028518676722,0.0,,,,,False,0.65,0.23365399457453756,0.03,0.035,0.007737619400024324
243,2.1897318363189697,3.786583423614502,1.6110590696334839,0.65,normal_lane_following,0.020268163681030238,0.0,,,,,False,0.65,0.21817821003128013,0.03,0.035,0.01142967414855948
244,2.1893715858459473,3.8082473278045654,1.5874229669570923,0.65,normal_lane_following,0.0206284141540527,0.0,,,,,False,0.65,0.20095177117142884,0.03,0.035,0.013697225570678621
245,2.1894829273223877,3.829913854598999,1.5656532049179077,0.65,normal_lane_following,0.020001766901417216,0.0,,,,,False,0.65,0.1823691309293104,0.03,0.035,0.01463387680053702
246,2.1900224685668945,3.851573944091797,1.5458955764770508,0.7100000000000001,normal_lane_following,0.01566298666064848,0.0,,,,,False,0.7100000000000001,-0.4142599679691617,0.03,0.035,0.013004593943684762
247,2.1894514560699463,3.8752338886260986,1.5949170589447021,0.7100000000000001,normal_lane_following,0.01206591035243151,0.0,,,,,False,0.7100000000000001,-0.45002332674992396,0.03,0.035,0.0017237653176860512
248,2.1876220703125,3.898829936981201,1.6481703519821167,0.7100000000000001,normal_lane_following,0.007768761903979961,0.0,,,,,False,0.7100000000000001,-0.4378033009279161,0.03,0.035,0.0
249,2.1845734119415283,3.922299385070801,1.699977993965149,0.7100000000000001,normal_lane_following,0.003868520966751982,0.0,,,,,False,0.7100000000000001,-0.4442308696542343,0.03,0.035,0.0
250,2.180295467376709,3.9455764293670654,1.7525454759597778,0.7100000000000001,normal_lane_following,0.0005832807038593143,0.0,,,,,False,0.7100000000000001,-0.4280180398366691,0.03,0.035,0.0
251,2.174844741821289,3.968607187271118,1.8031946420669556,0.7100000000000001,normal_lane_following,0.0035688816012264925,0.0,,,,,False,0.7100000000000001,-0.43196236520614995,0.03,0.035,0.0
252,2.168224334716797,3.9913289546966553,1.8543109893798828,0.7100000000000001,normal_lane_following,0.00652491033547314,0.0,,,,,False,0.7100000000000001,-0.41545686158039097,0.03,0.035,0.0
253,2.1604955196380615,4.013698101043701,1.9034737348556519,0.7100000000000001,normal_lane_following,0.010170016498601348,0.0,,,,,False,0.7100000000000001,-0.41662803671773685,0.03,0.035,0.0
254,2.1516733169555664,4.0356597900390625,1.9527748823165894,0.7100000000000001,normal_lane_following,0.013291775159597757,0.0,,,,,False,0.7100000000000001,-0.40023373671640616,0.03,0.035,0.0
255,2.1418216228485107,4.057178497314453,2.0001351833343506,0.7100000000000001,normal_lane_following,0.01553848458242377,0.0,,,,,False,0.7100000000000001,-0.40958408998943985,0.03,0.035,0.0
256,2.130938768386841,4.078194618225098,2.04860258102417,0.7100000000000001,normal_lane_following,0.018943455954571666,0.0,,,,,False,0.7100000000000001,-0.3960737815760318,0.03,0.03393164277076721,-0.0014000599143018052
257,2.1190834045410156,4.098678112030029,2.0954720973968506,0.7085430401563645,normal_lane_following,0.02124773794820773,0.0,,,,,False,0.7085430401563645,-0.4121640807322409,0.02854304015636444,0.03062249720096588,-0.010252985481886334
258,2.106271505355835,4.118519306182861,2.1441452503204346,0.6920939910411835,normal_lane_following,0.02240039267513033,0.0,,,,,False,0.6920939910411835,-0.40396623044963076,0.012093991041183472,0.028276309370994568,-0.0162441186653401
259,2.0928680896759033,4.137296199798584,2.1907424926757812,0.6935376900434495,normal_lane_following,0.022452089645217624,0.0,,,,,False,0.6935376900434495,-0.41010021278766173,0.013537690043449402,0.028341978788375854,-0.019241020955338865
260,2.0785601139068604,4.155455112457275,2.238145351409912,0.6785869526863099,normal_lane_following,0.02140856802569615,0.0,,,,,False,0.6785869526863099,-0.40109225144993005,-0.0014130473136901855,0.019539639353752136,-0.019375433077565823
261,2.0637693405151367,4.1725687980651855,2.283508777618408,0.6804089623689652,normal_lane_following,0.020568269724965078,0.0,,,,,False,0.6804089623689652,-0.373812652648186,0.0004089623689651489,0.024848252534866333,-0.016662276866809992
262,2.048224925994873,4.189085006713867,2.3259007930755615,0.686906658411026,normal_lane_following,0.018925953302171016,0.0,,,,,False,0.686906658411026,-0.42185651025039655,0.006906658411026001,0.012639999389648438,-0.014477501284909204
263,2.0317418575286865,4.204984664916992,2.374207019805908,0.6494029092788697,normal_lane_following,0.01753528200104574,0.0,,,,,False,0.6494029092788697,-0.4005004234268166,-0.03059709072113037,0.01299247145652771,-0.010207478585644645
264,2.0155253410339355,4.219324111938477,2.4175541400909424,0.6643385815620423,normal_lane_following,0.017820996480256892,0.0,,,,,False,0.6643385815620423,-0.3764464740716042,-0.015661418437957764,0.011941298842430115,-0.006591733202718923
265,1.9983389377593994,4.2332892417907715,2.4592368602752686,0.6663770604133606,normal_lane_following,0.017190222834923708,0.0,,,,,False,0.6663770604133606,-0.3657662295646376,-0.013622939586639404,0.0037489384412765503,-0.007334590848667921
266,1.980545163154602,4.246585369110107,2.4998600482940674,0.6637660193443299,normal_lane_following,0.015936101844289587,0.0,,,,,False,0.6637660193443299,-0.3466406293241303,-0.016233980655670166,0.0022361427545547485,-0.005694579370801643
267,1.9623264074325562,4.2591400146484375,2.5382080078125,0.6705783236026764,normal_lane_following,0.014630354700804543,0.0,,,,,False,0.6705783236026764,-0.3295914816777867,-0.009421676397323608,-0.002926051616668701,-0.0024338647951529283
268,1.9434661865234375,4.271137714385986,2.5750434398651123,0.6689636337757111,normal_lane_following,0.012490933021271697,0.0,,,,,False,0.6689636337757111,-0.31641334402528026,-0.01103636622428894,-0.010157868266105652,0.0
269,1.9242407083511353,4.282434940338135,2.6103217601776123,0.6717547404766083,normal_lane_following,0.010837805902970989,0.0,,,,,False,0.6717547404766083,-0.32580914284528495,-0.008245259523391724,-0.00985918939113617,0.0
270,1.9045344591140747,4.293067455291748,2.6467995643615723,0.6652687120437623,normal_lane_following,0.008447888731953847,0.0,,,,,False,0.6652687120437623,-0.31303590021871597,-0.014731287956237793,-0.014815598726272583,0.0
271,1.884664535522461,4.302914142608643,2.681509494781494,0.6688761043548584,normal_lane_following,0.005317514853201056,0.0,,,,,False,0.6688761043548584,-0.29686976794287734,-0.011123895645141602,-0.0179746150970459,0.0
272,1.8643702268600464,4.312147617340088,2.7146048545837402,0.6731068867444993,normal_lane_following,0.004048468154744955,0.0,,,,,False,0.6731068867444993,-0.2822407708699357,-0.0068931132555007935,-0.022074922919273376,0.0
273,1.8436635732650757,4.320788383483887,2.7462685108184814,0.6761716383695603,normal_lane_following,0.0036987997751906946,0.0,,,,,False,0.6761716383695603,-0.26663980123865055,-0.0038283616304397583,-0.02452126145362854,0.0
274,1.8226114511489868,4.328839302062988,2.7763171195983887,0.6789854246377945,normal_lane_following,0.002807256880564598,0.0,,,,,False,0.6789854246377945,-0.2545736510952343,-0.0010145753622055054,-0.02989567071199417,0.0
275,1.8012477159500122,4.336311340332031,2.8051257133483887,0.6816519129276276,normal_lane_following,0.0013712932056645904,0.0,,,,,False,0.6816519129276276,-0.24912288103817906,0.0016519129276275635,-0.030629828572273254,0.0
276,1.779596209526062,4.343203544616699,2.833427667617798,0.6835296380519867,normal_lane_following,0.0008978318977187185,0.0,,,,,False,0.6835296380519867,-0.23607602998221391,0.0035296380519866943,-0.035,0.0
277,1.7577069997787476,4.349527835845947,2.860321521759033,0.6876989680528641,normal_lane_following,0.0018869966199677993,0.0,,,,,False,0.6876989680528641,-0.21851824315046942,0.007698968052864075,-0.035,0.0
278,1.7355319261550903,4.355337619781494,2.885366916656494,0.6937232542037964,normal_lane_following,0.002343176140407176,0.0,,,,,False,0.6937232542037964,-0.20159656740485513,0.013723254203796387,-0.035,0.0
